,id del cliente,páginas visitadas,duración de la sesión,número de visitas,fecha de nacimiento,ubicación,dispositivo,convertido
1010,1011,4,306.24138516495384,15,1978-11-24 12:27:39.148023,Ciudad A,ordenador,Sí
1011,1012,1,351.11096079432093,0,1955-11-30 12:27:39.148023,Ciudad B,móvil,No
1012,1013,11,356.79739579301287,4,1977-11-24 12:27:39.148023,Ciudad A,ordenador,No
1013,1014,4,359.8800247847728,11,1958-11-29 12:27:39.148023,Ciudad B,ordenador,No
1014,1015,6,368.6156393126641,5,1977-11-24 12:27:39.148023,Ciudad A,tablet,No
1015,1016,7,288.8268961964336,0,2002-11-18 12:27:39.148023,Ciudad A,móvil,Sí
1016,1017,5,310.1074622853026,3,1978-11-24 12:27:39.148023,Ciudad B,tablet,No
1017,1018,3,317.2775148014906,8,1969-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
1018,1019,7,309.6165799117138,39,1994-11-20 12:27:39.148023,Ciudad A,ordenador,No
1019,1020,1,311.8680505771933,4,1966-11-27 12:27:39.148023,Ciudad B,móvil,Sí
1020,1021,4,311.4343807878155,32,2002-11-18 12:27:39.148023,Ciudad B,móvil,No
1021,1022,8,305.3401194381098,2,1997-11-19 12:27:39.148023,Ciudad B,tablet,No
1022,1023,6,266.20118066899374,42,1993-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1023,1024,2,244.25321290065602,16,1977-11-24 12:27:39.148023,Ciudad A,ordenador,No
1024,1025,6,296.62172964285395,20,1973-11-25 12:27:39.148023,Ciudad B,tablet,Sí
1025,1026,4,240.7592955499191,24,2001-11-18 12:27:39.148023,Ciudad A,ordenador,No
1026,1027,5,408.6933126634173,20,1963-11-28 12:27:39.148023,Ciudad B,móvil,Sí
1027,1028,27,330.69857785745563,14,1967-11-27 12:27:39.148023,Ciudad B,ordenador,No
1028,1029,4,341.58505999778487,16,1986-11-22 12:27:39.148023,Ciudad A,móvil,Sí
1029,1030,5,195.4492935111836,26,1998-11-19 12:27:39.148023,Ciudad B,móvil,Sí
1030,1031,2,290.02220610907096,11,1998-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
1031,1032,8,263.2891860492444,41,1983-11-23 12:27:39.148023,Ciudad A,ordenador,No
1032,1033,25,309.75093381904605,29,1993-11-20 12:27:39.148023,Ciudad B,tablet,No
1033,1034,7,298.24150473972105,3,1971-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
1034,1035,8,368.85534947092833,21,1993-11-20 12:27:39.148023,Ciudad B,ordenador,No
1035,1036,4,278.75781178433306,22,1969-11-26 12:27:39.148023,Ciudad A,tablet,Sí
1036,1037,2,335.9783136140843,14,1998-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
1037,1038,3,375.8647401187038,0,1955-11-30 12:27:39.148023,Ciudad A,móvil,Sí
1038,1039,6,304.472191263076,35,1980-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
1039,1040,4,305.1797764865387,9,1996-11-19 12:27:39.148023,Ciudad A,móvil,No
1040,1041,4,285.7955753081,14,1962-11-28 12:27:39.148023,Ciudad B,tablet,No
1041,1042,6,274.06346176428616,31,1969-11-26 12:27:39.148023,Ciudad B,ordenador,No
1042,1043,4,406.9414980796581,18,1969-11-26 12:27:39.148023,Ciudad B,móvil,No
1043,1044,6,317.9852038575592,0,1974-11-25 12:27:39.148023,Ciudad B,móvil,No
1044,1045,3,337.40251591356343,22,1963-11-28 12:27:39.148023,Ciudad A,tablet,No
1045,1046,26,340.34295188896886,45,1968-11-26 12:27:39.148023,Ciudad A,móvil,Sí
1046,1047,3,355.3282160590793,33,1980-11-23 12:27:39.148023,Ciudad B,ordenador,No
1047,1048,4,260.4084087764643,30,2000-11-18 12:27:39.148023,Ciudad B,móvil,Sí
1048,1049,5,323.1359057848772,15,1981-11-23 12:27:39.148023,Ciudad A,tablet,No
1049,1050,2,297.64771954871094,31,1962-11-28 12:27:39.148023,Ciudad B,ordenador,No
1050,1051,4,218.66173314736727,44,1979-11-24 12:27:39.148023,Ciudad A,móvil,No
1051,1052,7,263.8204095728872,34,1956-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
1052,1053,8,314.3309770064354,9,1969-11-26 12:27:39.148023,Ciudad A,tablet,No
1053,1054,7,242.91937221795192,14,1988-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
1054,1055,6,323.9902539644662,24,1987-11-22 12:27:39.148023,Ciudad B,móvil,No
1055,1056,7,285.935129451081,6,1975-11-25 12:27:39.148023,Ciudad B,tablet,No
1056,1057,3,341.18469671846225,24,1971-11-26 12:27:39.148023,Ciudad A,ordenador,No
1057,1058,11,353.53853352580376,41,2000-11-18 12:27:39.148023,Ciudad A,ordenador,No
1058,1059,3,257.4682452452339,6,1991-11-21 12:27:39.148023,Ciudad B,móvil,No
1059,1060,3,331.21774210626813,22,1992-11-20 12:27:39.148023,Ciudad A,ordenador,No
1060,1061,8,348.32486300727874,42,1955-11-30 12:27:39.148023,Ciudad A,móvil,No
1061,1062,9,305.8357536951134,15,1981-11-23 12:27:39.148023,Ciudad A,ordenador,No
1062,1063,3,252.87945914457208,39,1978-11-24 12:27:39.148023,Ciudad B,tablet,Sí
1063,1064,6,346.1951263866694,0,1961-11-28 12:27:39.148023,Ciudad A,ordenador,No
1064,1065,5,264.57155732971205,1,1982-11-23 12:27:39.148023,Ciudad A,móvil,Sí
1065,1066,7,299.54593978681373,24,1957-11-29 12:27:39.148023,Ciudad A,tablet,No
1066,1067,3,328.6411136570926,1,1976-11-24 12:27:39.148023,Ciudad A,ordenador,No
1067,1068,6,308.92528874108154,18,1974-11-25 12:27:39.148023,Ciudad A,tablet,No
1068,1069,5,283.885982505372,10,1963-11-28 12:27:39.148023,Ciudad A,ordenador,No
1069,1070,7,431.5173836653428,48,1993-11-20 12:27:39.148023,Ciudad B,ordenador,Sí
1070,1071,6,314.6636742366961,1,1981-11-23 12:27:39.148023,Ciudad B,ordenador,No
1071,1072,1,339.63607910818433,37,1994-11-20 12:27:39.148023,Ciudad B,ordenador,No
1072,1073,5,400.33669004318637,23,1977-11-24 12:27:39.148023,Ciudad A,tablet,No
1073,1074,7,269.48732012841015,20,1999-11-19 12:27:39.148023,Ciudad A,ordenador,No
1074,1075,5,407.5924630943364,7,1888-12-15 12:27:39.148023,Ciudad A,móvil,No
1075,1076,5,297.74993865067955,3,1967-11-27 12:27:39.148023,Ciudad A,móvil,No
1076,1077,4,280.58096727969166,26,1996-11-19 12:27:39.148023,Ciudad B,móvil,No
1077,1078,5,267.4792794837511,14,1965-11-27 12:27:39.148023,Ciudad B,tablet,No
1078,1079,5,331.36598648188755,3,2000-11-18 12:27:39.148023,Ciudad A,móvil,Sí
1079,1080,9,214.60381993395504,47,2004-11-17 12:27:39.148023,Ciudad B,móvil,No
1080,1081,8,257.2324095795707,41,1961-11-28 12:27:39.148023,Ciudad B,tablet,Sí
1081,1082,5,247.17606875130997,40,1978-11-24 12:27:39.148023,Ciudad A,tablet,No
1082,1083,3,302.57110797783594,28,1995-11-20 12:27:39.148023,Ciudad B,tablet,Sí
1083,1084,4,415.94110510055594,22,1971-11-26 12:27:39.148023,Ciudad A,tablet,No
1084,1085,5,327.27794539745173,8,2001-11-18 12:27:39.148023,Ciudad B,móvil,Sí
1085,1086,8,337.6989564678589,0,1993-11-20 12:27:39.148023,Ciudad A,tablet,No
1086,1087,6,284.7323852490498,33,1988-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1087,1088,8,234.25622044905455,17,1978-11-24 12:27:39.148023,Ciudad A,tablet,No
1088,1089,3,342.50395226093354,13,1954-11-30 12:27:39.148023,Ciudad A,tablet,Sí
1089,1090,4,290.3007970992677,41,2005-11-17 12:27:39.148023,Ciudad A,tablet,Sí
1090,1091,2,265.47919144444154,21,1963-11-28 12:27:39.148023,Ciudad B,ordenador,Sí
1091,1092,6,354.57568056717423,37,1959-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
1092,1093,5,322.1382719731482,10,1986-11-22 12:27:39.148023,Ciudad B,móvil,No
1093,1094,5,264.4313045833789,20,2001-11-18 12:27:39.148023,Ciudad B,ordenador,Sí
1094,1095,5,311.7560282524644,18,1982-11-23 12:27:39.148023,Ciudad A,tablet,No
1095,1096,2,280.9690454696191,11,1979-11-24 12:27:39.148023,Ciudad B,ordenador,No
1096,1097,7,236.66493761596834,7,1976-11-24 12:27:39.148023,Ciudad A,móvil,No
1097,1098,9,306.3263306647072,36,1994-11-20 12:27:39.148023,Ciudad B,tablet,No
1098,1099,3,284.03749224933983,7,1977-11-24 12:27:39.148023,Ciudad B,ordenador,No
1099,1100,6,338.9847633990326,45,2005-11-17 12:27:39.148023,Ciudad A,móvil,No
1100,1101,3,296.7867557234234,22,2005-11-17 12:27:39.148023,Ciudad A,tablet,Sí
1101,1102,5,369.12031254628306,15,2003-11-18 12:27:39.148023,Ciudad A,móvil,Sí
1102,1103,5,274.46922026112225,35,1980-11-23 12:27:39.148023,Ciudad B,móvil,No
1103,1104,6,255.84614734012501,7,2000-11-18 12:27:39.148023,Ciudad B,ordenador,No
1104,1105,3,341.49111852030444,21,1975-11-25 12:27:39.148023,Ciudad A,ordenador,Sí
1105,1106,5,325.9113336351444,2,1962-11-28 12:27:39.148023,Ciudad B,móvil,Sí
1106,1107,6,304.92547949582433,7,1998-11-19 12:27:39.148023,Ciudad B,tablet,No
1107,1108,4,216.3390185508972,44,1987-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
1108,1109,3,323.94658628140786,46,1984-11-22 12:27:39.148023,Ciudad A,móvil,No
1109,1110,3,255.80563837137885,24,1987-11-22 12:27:39.148023,Ciudad B,ordenador,No
1110,1111,5,305.1045626279806,21,1884-12-16 12:27:39.148023,Ciudad B,móvil,No
1111,1112,3,261.09748711563714,17,1978-11-24 12:27:39.148023,Ciudad B,móvil,Sí
1112,1113,2,302.41285728779536,22,1988-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
1113,1114,3,258.7682528836229,22,2004-11-17 12:27:39.148023,Ciudad A,ordenador,No
1114,1115,5,248.5822174981934,36,1962-11-28 12:27:39.148023,Ciudad B,tablet,No
1115,1116,1,378.678137713482,0,1994-11-20 12:27:39.148023,Ciudad A,tablet,No
1116,1117,5,276.4451768091798,8,1877-12-18 12:27:39.148023,Ciudad A,ordenador,No
1117,1118,4,343.30113606640276,26,1960-11-28 12:27:39.148023,Ciudad B,tablet,No
1118,1119,2,259.89408774258544,9,1990-11-21 12:27:39.148023,Ciudad A,móvil,No
1119,1120,5,292.4451720115009,21,1958-11-29 12:27:39.148023,Ciudad A,tablet,No
1120,1121,3,277.2488121054705,36,1976-11-24 12:27:39.148023,Ciudad B,móvil,Sí
1121,1122,4,358.90927973986743,8,1985-11-22 12:27:39.148023,Ciudad B,tablet,No
1122,1123,3,251.40268609502536,2,1962-11-28 12:27:39.148023,Ciudad A,tablet,Sí
1123,1124,4,312.66921195440426,39,1986-11-22 12:27:39.148023,Ciudad A,móvil,Sí
1124,1125,6,189.55426676503694,27,1976-11-24 12:27:39.148023,Ciudad A,tablet,No
1125,1126,7,411.3530097016971,4,1977-11-24 12:27:39.148023,Ciudad A,ordenador,Sí
1126,1127,7,275.9789903872133,49,1969-11-26 12:27:39.148023,Ciudad A,tablet,Sí
1127,1128,5,354.9986838472699,5,1999-11-19 12:27:39.148023,Ciudad B,tablet,Sí
1128,1129,7,271.06872913926657,44,1959-11-29 12:27:39.148023,Ciudad A,tablet,No
1129,1130,4,344.5024280285903,31,1997-11-19 12:27:39.148023,Ciudad B,móvil,No
1130,1131,7,387.4330618742642,14,1961-11-28 12:27:39.148023,Ciudad B,móvil,No
1131,1132,2,413.6431905064435,24,1999-11-19 12:27:39.148023,Ciudad B,móvil,No
1132,1133,4,260.9792872947838,15,1981-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
1133,1134,2,263.19734240414516,3,1992-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1134,1135,3,290.06688257413305,43,1963-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
1135,1136,6,272.26122392189126,48,1987-11-22 12:27:39.148023,Ciudad A,móvil,No
1136,1137,3,233.30760950025225,20,1963-11-28 12:27:39.148023,Ciudad B,tablet,Sí
1137,1138,3,291.55448914463375,34,1989-11-21 12:27:39.148023,Ciudad A,tablet,No
1138,1139,7,276.9923912883298,7,1975-11-25 12:27:39.148023,Ciudad B,tablet,Sí
1139,1140,7,272.8087991896502,34,1975-11-25 12:27:39.148023,Ciudad B,tablet,No
1140,1141,11,398.53805278844476,21,1957-11-29 12:27:39.148023,Ciudad A,tablet,Sí
1141,1142,6,256.7434557033024,4,1964-11-27 12:27:39.148023,Ciudad C,ordenador,No
1142,1143,7,346.47417341566586,22,1988-11-21 12:27:39.148023,Ciudad A,tablet,Sí
1143,1144,3,156.03285425727205,9,1991-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
1144,1145,6,352.9405272391973,21,1976-11-24 12:27:39.148023,Ciudad A,ordenador,No
1145,1146,4,300.27062965482173,44,1968-11-26 12:27:39.148023,Ciudad B,móvil,No
1146,1147,6,274.02009834618536,20,1994-11-20 12:27:39.148023,Ciudad B,tablet,No
1147,1148,8,302.8737682022368,3,1980-11-23 12:27:39.148023,Ciudad A,tablet,Sí
1148,1149,4,303.83153608254344,9,1986-11-22 12:27:39.148023,Ciudad A,tablet,Sí
1149,1150,2,300.3242519419723,25,1996-11-19 12:27:39.148023,Ciudad A,tablet,No
1150,1151,6,294.37095835169384,48,1964-11-27 12:27:39.148023,Ciudad B,ordenador,No
1151,1152,6,358.02171935147754,42,1975-11-25 12:27:39.148023,Ciudad A,ordenador,No
1152,1153,1,321.02356275390434,9,1972-11-25 12:27:39.148023,Ciudad A,móvil,Sí
1153,1154,6,386.236170779358,48,1992-11-20 12:27:39.148023,Ciudad B,tablet,Sí
1154,1155,4,266.5060664983961,13,1991-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
1155,1156,4,262.25546874760255,48,1969-11-26 12:27:39.148023,Ciudad B,ordenador,No
1156,1157,7,261.947847146797,14,1998-11-19 12:27:39.148023,Ciudad B,tablet,No
1157,1158,3,231.68691947882314,6,1979-11-24 12:27:39.148023,Ciudad A,tablet,Sí
1158,1159,6,370.5308648368875,35,1982-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
1159,1160,14,304.785956897273,25,1983-11-23 12:27:39.148023,Ciudad A,tablet,No
1160,1161,3,384.45413188846436,18,1992-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
1161,1162,8,275.9626259152519,44,1976-11-24 12:27:39.148023,Ciudad B,tablet,No
1162,1163,6,235.80626941961293,9,1979-11-24 12:27:39.148023,Ciudad B,móvil,Sí
1163,1164,5,329.80412349038943,27,1993-11-20 12:27:39.148023,Ciudad A,móvil,No
1164,1165,3,275.1789621749497,4,1998-11-19 12:27:39.148023,Ciudad A,móvil,Sí
1165,1166,4,332.00641158925555,1,1996-11-19 12:27:39.148023,Ciudad A,tablet,Sí
1166,1167,3,238.72188305624996,35,1995-11-20 12:27:39.148023,Ciudad A,tablet,Sí
1167,1168,3,243.09253942702645,7,1995-11-20 12:27:39.148023,Ciudad A,tablet,Sí
1168,1169,5,240.804199258735,0,1998-11-19 12:27:39.148023,Ciudad A,móvil,Sí
1169,1170,4,273.7663206418832,7,2002-11-18 12:27:39.148023,Ciudad A,tablet,Sí
1170,1171,2,295.7540286544424,45,1994-11-20 12:27:39.148023,Ciudad A,tablet,No
1171,1172,2,233.125100456157,29,1997-11-19 12:27:39.148023,Ciudad A,tablet,Sí
1172,1173,5,255.62854205360523,4,1993-11-20 12:27:39.148023,Ciudad B,ordenador,No
1173,1174,4,306.13708500614484,6,1997-11-19 12:27:39.148023,Ciudad B,móvil,Sí
1174,1175,6,415.0784540358984,16,1997-11-19 12:27:39.148023,Ciudad B,móvil,No
1175,1176,7,316.3402755580167,27,2004-11-17 12:27:39.148023,Ciudad B,ordenador,No
1176,1177,8,287.34770283643957,3,1957-11-29 12:27:39.148023,Ciudad B,móvil,No
1177,1178,7,309.70119387106604,43,1986-11-22 12:27:39.148023,Ciudad B,ordenador,No
1178,1179,4,357.76749034448295,1,1960-11-28 12:27:39.148023,Ciudad A,móvil,No
1179,1180,6,223.64201620739476,47,1990-11-21 12:27:39.148023,Ciudad A,móvil,No
1180,1181,1,380.5129933573153,34,1981-11-23 12:27:39.148023,Ciudad A,tablet,No
1181,1182,35,364.66112680753236,46,1962-11-28 12:27:39.148023,Ciudad A,ordenador,No
1182,1183,5,336.8519289771267,17,1978-11-24 12:27:39.148023,Ciudad A,móvil,No
1183,1184,3,210.2205210713652,37,1994-11-20 12:27:39.148023,Ciudad B,tablet,Sí
1184,1185,5,331.67404507336755,45,1978-11-24 12:27:39.148023,Ciudad B,móvil,Sí
1185,1186,3,306.6098285338064,37,1960-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
1186,1187,4,281.8806718778546,48,1961-11-28 12:27:39.148023,Ciudad A,móvil,Sí
1187,1188,3,332.05453336399927,38,1987-11-22 12:27:39.148023,Ciudad B,móvil,No
1188,1189,3,327.04535286404484,45,1984-11-22 12:27:39.148023,Ciudad A,tablet,No
1189,1190,2,324.53690703249,45,1957-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
1190,1191,6,256.07246351564794,36,1963-11-28 12:27:39.148023,Ciudad B,móvil,No
1191,1192,9,275.165999459649,23,1968-11-26 12:27:39.148023,Ciudad A,tablet,Sí
1192,1193,9,258.4460492609022,26,1973-11-25 12:27:39.148023,Ciudad B,móvil,Sí
1193,1194,5,290.486727932435,33,2001-11-18 12:27:39.148023,Ciudad B,móvil,No
1194,1195,3,256.62106235796244,42,1968-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
1195,1196,5,283.6695078628716,31,1991-11-21 12:27:39.148023,Ciudad B,ordenador,No
1196,1197,3,304.6806694496433,17,1957-11-29 12:27:39.148023,Ciudad A,móvil,Sí
1197,1198,1,411.84343464794665,21,1968-11-26 12:27:39.148023,Ciudad B,ordenador,Sí
1198,1199,3,293.9912083702169,44,1958-11-29 12:27:39.148023,Ciudad B,tablet,No
1199,1200,5,229.67550026589566,31,1960-11-28 12:27:39.148023,Ciudad A,tablet,Sí
1200,1201,3,142.7609259549148,11,2001-11-18 12:27:39.148023,Ciudad A,ordenador,No
1201,1202,3,216.387067829457,2,1996-11-19 12:27:39.148023,Ciudad A,móvil,Sí
1202,1203,6,331.6246573904541,42,1991-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1203,1204,10,272.6177915407267,33,1997-11-19 12:27:39.148023,Ciudad A,tablet,No
1204,1205,1,327.8061375045665,22,1955-11-30 12:27:39.148023,Ciudad A,ordenador,Sí
1205,1206,7,306.6847709490219,11,1972-11-25 12:27:39.148023,Ciudad A,ordenador,No
1206,1207,5,347.63579094272086,40,1954-11-30 12:27:39.148023,Ciudad A,tablet,No
1207,1208,3,207.3524519165593,45,1962-11-28 12:27:39.148023,Ciudad B,móvil,Sí
1208,1209,4,265.51906454285165,48,1970-11-26 12:27:39.148023,Ciudad B,móvil,No
1209,1210,5,307.0152938922993,30,2001-11-18 12:27:39.148023,Ciudad B,móvil,No
1210,1211,6,256.2840794879121,19,1956-11-29 12:27:39.148023,Ciudad A,ordenador,No
1211,1212,7,348.9427596679964,38,1982-11-23 12:27:39.148023,Ciudad A,tablet,No
1212,1213,2,408.9464122614952,38,1986-11-22 12:27:39.148023,Ciudad B,ordenador,No
1213,1214,7,310.82535058863135,4,1971-11-26 12:27:39.148023,Ciudad B,tablet,Sí
1214,1215,6,335.8516569266675,13,1973-11-25 12:27:39.148023,Ciudad B,tablet,Sí
1215,1216,8,295.54672398177104,45,2000-11-18 12:27:39.148023,Ciudad B,ordenador,Sí
1216,1217,2,301.191741644355,48,1981-11-23 12:27:39.148023,Ciudad B,tablet,Sí
1217,1218,8,227.36607227426416,47,1958-11-29 12:27:39.148023,Ciudad B,móvil,No
1218,1219,5,293.1562779517713,26,1973-11-25 12:27:39.148023,Ciudad A,ordenador,No
1219,1220,8,258.6114324872537,38,1965-11-27 12:27:39.148023,Ciudad B,tablet,No
1220,1221,4,282.7821005538442,30,1993-11-20 12:27:39.148023,Ciudad A,tablet,No
1221,1222,6,338.87425836917333,14,2004-11-17 12:27:39.148023,Ciudad A,ordenador,No
1222,1223,7,337.3551932281854,35,1958-11-29 12:27:39.148023,Ciudad A,tablet,No
1223,1224,5,277.22528374772537,31,1971-11-26 12:27:39.148023,Ciudad B,tablet,No
1224,1225,5,281.4855516414722,10,1970-11-26 12:27:39.148023,Ciudad A,móvil,No
1225,1226,5,332.6283634789195,35,1970-11-26 12:27:39.148023,Ciudad A,móvil,Sí
1226,1227,42,240.77777622616028,42,1917-12-09 12:27:39.148023,Ciudad A,ordenador,No
1227,1228,3,307.8952978698907,14,1975-11-25 12:27:39.148023,Ciudad A,tablet,No
1228,1229,3,319.95386477960477,19,1985-11-22 12:27:39.148023,Ciudad A,tablet,Sí
1229,1230,5,405.31952806161206,41,1963-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
1230,1231,8,411.15093621209667,27,1978-11-24 12:27:39.148023,Ciudad A,tablet,No
1231,1232,7,295.43138691646794,42,1991-11-21 12:27:39.148023,Ciudad B,móvil,Sí
1232,1233,5,240.86370852235783,5,1994-11-20 12:27:39.148023,Ciudad B,ordenador,Sí
1233,1234,8,354.8709996009787,24,1988-11-21 12:27:39.148023,Ciudad B,móvil,Sí
1234,1235,10,294.17436008525044,8,2004-11-17 12:27:39.148023,Ciudad A,ordenador,Sí
1235,1236,7,324.95801492484946,46,1979-11-24 12:27:39.148023,Ciudad A,ordenador,Sí
1236,1237,5,252.7773082890206,19,1958-11-29 12:27:39.148023,Ciudad A,tablet,No
1237,1238,6,256.52472766809547,37,1978-11-24 12:27:39.148023,Ciudad A,ordenador,Sí
1238,1239,6,297.23395766997726,13,1978-11-24 12:27:39.148023,Ciudad A,tablet,No
1239,1240,6,216.64312946894557,30,2004-11-17 12:27:39.148023,Ciudad B,ordenador,No
1240,1241,6,394.3643981137406,47,2004-11-17 12:27:39.148023,Ciudad B,ordenador,No
1241,1242,5,350.340680624673,0,2000-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
1242,1243,9,263.3767611637074,11,1961-11-28 12:27:39.148023,Ciudad B,tablet,Sí
1243,1244,3,335.5758922975582,34,1989-11-21 12:27:39.148023,Ciudad A,móvil,Sí
1244,1245,5,254.39757075720908,12,1975-11-25 12:27:39.148023,Ciudad A,tablet,No
1245,1246,7,262.0390596365802,27,1984-11-22 12:27:39.148023,Ciudad A,tablet,Sí
1246,1247,3,242.03805241846965,39,1986-11-22 12:27:39.148023,Ciudad B,tablet,Sí
1247,1248,4,275.0822693716104,32,1983-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
1248,1249,4,300.8800555956392,27,1960-11-28 12:27:39.148023,Ciudad A,tablet,Sí
1249,1250,3,275.00860774286735,6,1963-11-28 12:27:39.148023,Ciudad B,móvil,No
1250,1251,8,325.1944747536029,28,1955-11-30 12:27:39.148023,Ciudad A,tablet,No
1251,1252,6,278.24364359933577,17,1988-11-21 12:27:39.148023,Ciudad B,móvil,Sí
1252,1253,4,360.9764283938331,4,1982-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
1253,1254,4,293.95435796106756,24,1966-11-27 12:27:39.148023,Ciudad B,ordenador,Sí
1254,1255,3,246.39962742723077,27,1956-11-29 12:27:39.148023,Ciudad C,ordenador,Sí
1255,1256,7,350.565662852926,18,2004-11-17 12:27:39.148023,Ciudad B,móvil,Sí
1256,1257,5,274.19343229567556,18,2004-11-17 12:27:39.148023,Ciudad A,tablet,No
1257,1258,4,249.13728728706025,30,1995-11-20 12:27:39.148023,Ciudad B,móvil,Sí
1258,1259,5,207.6413223471202,5,1955-11-30 12:27:39.148023,Ciudad B,tablet,No
1259,1260,3,272.99682426780515,30,1972-11-25 12:27:39.148023,Ciudad A,tablet,Sí
1260,1261,3,318.73305293390825,40,1964-11-27 12:27:39.148023,Ciudad B,tablet,Sí
1261,1262,3,365.93041482860633,11,1955-11-30 12:27:39.148023,Ciudad B,ordenador,No
1262,1263,9,303.5807561545049,37,2004-11-17 12:27:39.148023,Ciudad B,ordenador,No
1263,1264,6,285.19395301892774,30,1959-11-29 12:27:39.148023,Ciudad B,móvil,Sí
1264,1265,3,258.63197672038814,1,1990-11-21 12:27:39.148023,Ciudad A,tablet,No
1265,1266,4,256.5529417815882,22,1990-11-21 12:27:39.148023,Ciudad A,ordenador,No
1266,1267,7,275.12031892245335,5,1954-11-30 12:27:39.148023,Ciudad A,móvil,Sí
1267,1268,7,336.7840489485212,36,1996-11-19 12:27:39.148023,Ciudad B,tablet,Sí
1268,1269,3,343.83000511656473,18,1997-11-19 12:27:39.148023,Ciudad B,tablet,Sí
1269,1270,6,289.9944555225805,2,1921-12-08 12:27:39.148023,Ciudad B,tablet,Sí
1270,1271,4,339.84667336499666,48,1989-11-21 12:27:39.148023,Ciudad B,ordenador,No
1271,1272,3,287.24742964965947,46,1981-11-23 12:27:39.148023,Ciudad B,tablet,No
1272,1273,2,356.7850330188119,43,1963-11-28 12:27:39.148023,Ciudad A,tablet,No
1273,1274,9,205.44982429292747,9,2003-11-18 12:27:39.148023,Ciudad A,móvil,Sí
